6.4186,7.8966
8.8799,11.578
5.8036,5.873
8.354,10.446
9.2725,8.8698
9.0322,9.8405
10.138,11.422
8.8197,10.864
9.5036,9.5394
9.422,9.4921
7.0447,9.3022
5.3286,4.1074
6.1751,6.1024
8.9164,9.9615
5.8617,7.6479
5.9406,5.2396
6.125,6.5538
5.7458,5.6977
6.438,5.4466
6.7445,7.8364
6.0017,8.209
12.078,10.007
5.7526,7.5693
10.625,11.96
7.7137,10.955
8.9514,9.5136
5.2205,6.1797
8.9438,8.5471
10.505,9.6454
6.1222,6.4649
10.59,9.8123
9.1866,10.687
6.5469,6.9938
6.7103,7.6326
5.7354,3.3068
6.6878,8.5314
8.5216,10.637
7.3515,9.5987
6.4609,7.2477
5.3887,6.2179
8.8067,8.4929
7.9175,8.6945
6.0041,7.2073
9.5883,9.4387
7.8332,10.301
9.0193,10.095
5.6225,6.2988
9.1722,9.5434
8.532,10.578
6.109,5.7727
6.7909,6.9758
6.9615,9.7269
5.8541,7.7937
6.6112,6.3537
5.9757,6.0783
8.0378,9.4023
6.3925,6.3728
5.7643,8.3226
5.6042,7.6867
5.8949,5.3845
6.8153,8.0569
8.9786,9.7009
9.3062,9.9394
5.4685,7.0906
6.3797,5.0622
5.6163,6.2263
5.8431,8.4714
9.4127,10.984
8.6634,9.4748
8.4683,9.9901
5.8683,5.4296
6.1636,6.8933
8.421,10.519
9.4816,8.8588
8.8942,9.5716
5.9399,4.9156
8.5437,9.6241
5.6349,5.6663
8.5555,9.7106
6.3123,8.1934
6.2983,6.8351
9.8293,10.125
5.6934,5.5982
9.7918,10.133
9.2201,10.37
5.3645,3.9674
6.3966,7.4591
5.3313,5.236
6.3286,7.0499
8.7843,9.9225
9.8492,9.343
5.6217,7.7056
9.2745,10.18
9.1562,10.277
8.3842,10.041
9.9054,10.828
8.829,10.51
11.029,10.199
6.2089,8.7455
6.2182,8.998
7.881,9.5219
6.0771,5.9205
10.582,11.153
8.1963,9.4018
5.6021,4.3657
5.5019,5.9211
5.1791,4.0749
10.765,9.9227
5.9404,7.7496
6.0972,4.1882
6.2315,9.2988
8.8164,9.8734
6.2867,6.3524
10.174,8.8468
4.8752,5.922
6.2069,6.8152
7.8152,9.5048
5.7578,6.6094
9.2935,10.936
9.4089,9.8566
9.2581,11.265
6.4451,6.967
6.7954,7.8166
9.8075,10.338
11.247,10.103
7.2264,7.0529
10.704,9.0446
5.0427,5.347
6.3579,7.9241
6.2522,6.5845
6.3193,7.1636
8.1067,9.9291
6.4785,7.2653
6.107,5.8626
5.9001,7.2489
6.0379,6.6406
6.6043,7.8975
5.9321,5.1712
6.6172,7.9245
6.1168,6.4984
6.8253,9.4399
6.276,6.5588
12.203,10.41
5.6445,5.476
6.291,5.6098
6.0959,7.8341
6.5186,7.6149
7.1133,9.8871
6.858,9.4253
9.3087,10.174
5.5717,8.3394
5.0868,8.6185
8.6631,9.7521
5.9782,7.0835
8.7637,10.216
6.4131,7.1964
8.5544,8.7697
9.4003,10.135
5.748,6.4259
8.2507,10.412
5.836,6.2546
9.6892,9.3947
8.9145,9.1192
7.1014,10.395
9.356,10.836
7.1438,11.084
7.5619,9.4964
5.2166,6.8035
6.9666,8.3796
8.584,10.191
6.6346,8.669
5.7135,3.8751
5.8135,8.0373
8.6477,8.7371
7.2525,9.3324
6.6081,8.5938
9.6964,9.5955
9.6902,10.31
6.0421,7.2604
8.6249,10.57
6.0358,6.2677
8.1647,10.105
6.0379,6.9382
9.058,10.113
7.8711,9.7737
10.188,10.259
9.6028,9.6782
9.4082,9.4955
6.2161,7.2259
8.7916,9.0065
6.2183,8.4658
6.5683,7.6766
7.8242,9.162
7.6251,9.0563
5.6207,5.5348
8.7006,9.9448
5.8604,6.0965
10.654,9.4728
6.5026,7.583
6.1755,8.3219
7.9975,11.037
6.3817,8.8304
8.9596,10.153
9.0883,10.714
9.0362,9.6453
5.7178,5.0027
6.5243,7.8731
6.4766,7.8065
5.7909,4.0338
5.8711,5.4525
6.0393,7.2435
5.6117,5.0642
10.223,10.007
9.8965,9.072
5.2713,7.1419
6.307,6.765
9.9281,9.8506
8.2227,10.732
5.0375,4.723
9.3949,10.092
7.1976,9.7898
6.1375,9.8378
9.261,9.6742
6.9404,10.055
8.9256,11.762
10.069,10.646
5.4078,3.8303
6.0514,7.4267
6.1002,6.3734
5.9991,6.6416
8.9076,11.305
6.5018,7.9269
6.5467,8.1239
6.5262,9.4167
5.6295,6.1423
6.2237,8.6882
8.5765,12.095
9.5796,10.718
7.7646,9.0499
11.104,11.567
6.45,9.4212
9.0339,10.497
9.9911,9.6732
8.5815,8.5482
8.8523,10.105
7.3784,9.8107
6.0525,10.154
9.061,10.315
9.0807,10.449
5.5761,5.3166
8.4877,10.033
6.3532,5.6571
9.9154,9.3995
9.6592,10.892
9.0612,10.309
6.8185,7.3839
5.454,7.1161
10.491,9.8763
7.7617,9.4788
11.652,10.317
7.9273,7.6827
6.6716,9.2288
8.288,9.7819
6.8258,8.3891
6.1894,6.7608
5.3987,6.0191
10.389,11.888
8.8749,10.298
6.3859,9.4044
9.0861,11.154
8.1022,9.2479
6.2123,4.4131
9.5137,9.0176
6.357,9.1306
7.6291,10.775
5.791,5.7703
6.3632,6.1968
9.5607,9.1552
6.1275,8.8664
8.8039,9.724
7.3793,10.155
9.793,10.256
6.4065,7.8498
10.064,11.147
5.9851,6.7088
6.2199,7.227
5.7696,5.6783
5.6464,6.0056
6.1728,8.4288
5.3811,5.0258
6.2484,11.261
8.1922,10.115
6.6125,7.5372
6.1145,8.0429
6.4597,8.2991
8.5246,9.9495
9.5552,10.713
7.7084,10.07
6.2193,10.627
7.9372,10.942
10.46,10.354
6.1699,6.7283
5.9113,5.607
5.9627,8.4573
9.2601,10.027
5.8996,5.7228
5.5488,6.6533
8.9995,9.3677
7.7073,10.017
8.3026,11.687
6.5809,9.0101
6.8149,8.4341
8.4531,10.016
9.8726,10.198
8.4192,10.646
5.7454,8.3261
7.5823,9.9208
6.3579,8.0464
9.0987,8.7346
5.3995,6.1492
5.6942,6.3118
7.6332,10.216
8.0791,10.03
6.5077,9.0169
6.4465,7.9055
6.0002,6.0002
8.5125,10.42
7.0561,9.3653
8.7481,11.046
9.9117,9.302
8.8826,8.431
8.9969,9.2393
6.3429,7.3862
9.0177,9.9887
7.8912,9.6603
5.2339,6.6832
7.1686,9.6788
8.0609,10.116
7.3855,9.9911
6.2394,7.8921
9.3256,10.827
5.8791,10.938
7.4567,10.092
7.7318,9.4884
9.1821,9.7391
10.72,11.395
10.287,10.965
7.2483,9.3999
6.1507,7.6153
5.5017,8.1612
5.4471,8.0493
5.9228,8.9262
9.5923,9.9038
5.4309,4.9558
6.4287,9.2894
5.9275,7.06
9.6691,10.349
10.711,10.331
6.8608,10.155
8.3941,9.6244
8.4135,10.128
6.0834,7.9637
8.9701,10.89
7.2051,10.364
6.2466,4.9054
9.7435,10.189
6.4444,6.6316
5.8377,6.6519
6.6717,9.5166
10.402,9.5832
9.4729,9.9141
7.3992,9.8983
6.3177,7.7026
7.7555,10.701
5.4693,4.1912
5.7139,4.6995
6.8918,8.0387
7.5769,9.7083
8.6945,9.4565
11.28,10.923
7.3482,9.5812
10.189,9.1061
6.4229,8.5511
9.4815,10.746
5.8343,6.9402
8.8884,10.305
6.1781,7.7088
5.6713,5.8372
5.5047,4.7766
8.7188,9.5854
5.341,6.6567
7.5139,9.2006
9.8453,10.637
9.4547,9.4997
5.3861,7.447
6.2002,6.7864
7.1765,9.5903
6.4663,7.947
5.8353,6.143
9.1939,10.756
5.4978,5.2919
9.6576,9.4785
9.5123,10.229
5.6386,5.7421
7.535,9.1754
6.2749,6.9603
6.0934,5.4194
5.794,6.7011
6.0532,7.1463
7.0302,7.9745
6.6501,6.6188
5.9463,7.9892
5.9385,6.1913
5.5984,7.3899
6.3018,6.6673
7.6503,9.8395
8.2441,10.127
5.6118,5.708
5.6297,5.6486
9.327,9.4342
5.7174,5.0364
5.7213,7.4359
8.6404,9.5357
9.065,8.3775
6.1069,5.7697
9.0852,10.175
5.5269,7.6744
6.4496,8.4548
5.8278,5.9053
5.7695,7.5031
7.9862,9.5413
8.9579,10.317
6.6352,6.7166
5.9422,9.8702
7.6513,8.686
6.1502,6.5929
9.014,10.681
5.3263,7.9475
5.4431,7.8125
5.9933,8.7577
6.3062,8.658
9.6233,11.203
9.9531,11.439
8.0017,10.343
5.6515,5.0131
11.768,10.344
6.1816,6.3453
9.2215,9.5649
11.747,10.553
6.7338,9.941
9.2216,10.086
8.3274,9.7059
6.411,6.6353
8.8252,10.363
8.8253,8.9279
7.5894,9.8519
6.0819,9.0627
5.9047,7.4556
6.0131,7.8709
6.4295,7.2853
10.884,9.6441
5.9442,7.0124
10.831,10.628
6.1526,7.9553
5.9668,8.3714
7.6267,9.7315
6.0535,8.3519
5.4688,5.2376
8.2909,9.3177
6.5828,7.146
8.1095,10.726
6.2289,8.2742
5.6651,7.3083
6.3799,8.4001
6.0273,8.3168
11.139,10.533
8.118,9.9587
6.0251,7.2227
8.4459,9.9844
8.7493,10.385
8.1378,10.128
6.4339,9.1698
6.7383,9.1627
6.1656,7.0842
10.628,10.891
8.1709,10.149
5.8811,7.4823
5.9034,4.9078
6.407,7.0158
7.5077,10.197
9.764,9.2201
6.0109,6.4806
6.0361,7.5298
9.7404,9.66
5.4739,5.8431
9.8517,8.9926
6.1782,6.4836
9.1842,10.147
6.2695,4.4985
8.6985,10.585
11.032,9.6764
5.6914,7.7854
10.243,10.677
5.5548,4.9656
7.8327,9.2045
9.3834,9.5938
5.9656,7.8183
8.77,10.066
5.4587,5.4298
7.2261,9.8801
6.751,8.5612
6.1679,9.103
5.8593,8.4156
8.278,10.184
5.893,5.8188
6.8774,10.052
6.1941,6.702
6.3893,6.9898
9.889,9.2777
6.495,7.9399
7.3643,9.9144
5.8033,5.7988
8.1537,9.8001
8.238,9.4582
8.4087,11.258
9.4298,8.8824
7.0384,8.1307
5.9146,7.3323
5.5106,5.4529
8.622,11.05
6.4497,9.4582
6.2087,6.8947
6.1271,5.0853
5.579,5.3794
6.0237,5.944
5.7954,7.3923
9.616,9.8563
9.3955,9.985
6.1946,7.4707
6.1058,7.1098
5.6656,7.2546
5.537,5.5131
7.7561,9.8566
8.4805,8.9302
5.6086,8.6605
6.3279,7.0183
11.147,9.7687
6.1107,7.5342
11.129,11.218
6.109,6.7791
6.3408,8.5468
6.0895,8.7012
6.0141,6.1059
10.36,9.5447
10.08,10.788
8.9164,10.613
6.182,7.7157
9.2635,10.592
5.7075,4.6466
5.6527,6.5418
9.5459,10.472
5.9116,5.4178
5.2508,3.4889
5.401,6.8763
10.961,10.632
8.5709,9.6124
9.0118,9.46
5.7583,7.6423
9.6497,10.266
6.1491,5.7445
6.0411,5.3466
8.7845,9.8682
7.7556,9.616
6.2584,7.0576
5.4804,5.0283
5.9498,7.7676
5.8601,8.2983
11.098,10.111
5.7575,6.0318
5.0238,4.8008
9.3297,10.638
11.05,10.03
5.4529,7.948
9.1876,9.4962
9.7952,9.2442
8.8523,10.546
9.4596,9.0282
10.984,12.036
4.9807,6.2398
5.8239,7.3204
9.9528,10.396
8.2331,9.0558
6.2621,8.3117
10.359,10.1
10.71,9.8283
8.91,10.143
8.5301,9.668
9.671,9.4509
5.7909,9.2395
9.0274,9.6042
5.9927,7.2195
8.1486,10.577
6.5641,8.2856
9.6968,9.6276
6.2926,5.2484
8.2035,10.447
5.9207,5.2701
9.0344,9.1051
9.3972,9.6005
5.227,6.5597
6.3585,7.9164
5.0471,5.5534
8.9735,9.947
5.1432,5.6924
5.5634,4.2308
6.4224,6.4837
9.5972,9.7267
6.9612,9.0446
6.3703,5.7627
10.336,10.91
6.3414,7.3866
6.2335,5.8583
9.4158,10.182
8.2293,10.266
5.901,5.4972
9.0096,9.502
5.799,5.8617
5.7877,6.667
6.2741,6.6253
8.4347,9.4518
6.2894,8.3425
5.9939,7.7152
5.8265,8.9009
9.5158,10.743
5.3282,3.6467
8.3239,9.6758
6.9145,9.1334
8.1934,9.1252
9.1352,10.036
8.7032,9.6457
6.2822,7.3931
6.4884,9.0993
5.3309,6.3137
5.6846,7.1891
6.8584,8.6056
5.7988,6.0524
5.6628,5.0544
9.1895,10.541
6.5888,10.38
9.8498,10.313
8.8475,10.64
9.6066,10.417
8.0227,8.6308
8.9563,9.6091
6.4058,7.1794
6.1854,7.583
5.8255,7.4476
9.7758,10.007
6.0982,7.3578
8.8997,10.38
9.6234,10.208
11.672,9.5294
9.8937,10.231
7.4887,10.871
6.8089,7.4643
6.8538,9.0528
7.901,10.138
6.6377,6.482
5.788,4.7596
5.6658,7.8316
8.5972,11.658
9.5377,10.521
5.8386,6.9743
5.9067,6.1476
5.3934,5.2342
10.681,10.094
5.3801,8.4706
8.6253,10.497
9.8322,10.972
8.9648,8.6332
6.4438,9.0892
6.0709,6.919
6.5423,7.7316
9.0074,9.8797
6.4257,4.4395
5.9968,6.9178
5.7328,8.6471
6.6063,8.4122
9.9114,9.835
6.8314,9.9952
5.9771,7.3467
6.7565,10.774
6.0298,4.9349
5.0845,5.5832
7.9,9.0735
5.8854,6.6752
10.594,10.374
6.209,8.735
8.758,10.383
6.4458,6.5277
6.2458,7.4512
5.484,6.4833
8.4729,9.943
5.2237,7.5943
5.7638,6.263
5.9197,6.7072
6.9692,9.9479
10.026,9.5298
8.5324,9.249
6.424,6.3771
6.1028,5.1648
8.0312,9.8989
9.8691,10.809
10.19,9.616
7.4665,9.6793
8.6581,10.609
9.4831,9.7841
10.479,10.043
6.6311,7.8604
10.363,10.911
9.6107,8.9513
6.661,7.3122
8.8785,10.281
6.6211,8.0733
10.071,10.276
5.7485,6.0306
8.0329,9.4063
5.6417,4.3014
6.3934,7.1906
8.3735,9.1129
6.7742,8.3042
8.7365,9.1585
9.7392,10.746
7.1327,10.015
5.8732,7.7411
5.9565,6.2269
9.5486,10.723
5.9995,6.9836
5.4866,5.9356
5.5313,4.4585
7.6131,10.128
6.5684,8.2979
6.2188,9.6187
7.9903,9.4751
6.3342,6.6466
7.9584,9.5088
5.8676,7.6122
9.6695,9.7819
11.669,10.075
7.2375,9.4676
11.725,11.117
8.6682,9.6815
8.5572,10.368
6.3153,7.015
6.1405,6.3095
6.3371,6.8281
9.4739,9.6312
6.3236,6.956
7.7038,9.3753
5.369,7.3269
7.582,10.465
6.3585,5.4195
7.2083,10.715
5.8106,5.2819
6.1879,7.6892
5.7787,8.2071
6.0375,6.4926
6.2556,7.7461
7.5967,9.5499
8.0285,10.191
5.7129,6.9801
12.26,10.996
5.9364,5.6331
5.401,5.2189
6.8457,8.2736
5.75,6.5416
9.1711,10.115
10.492,10.771
8.9849,9.8945
5.7762,6.867
8.8608,9.7937
9.5852,9.128
9.0896,10.341
10.202,10.24
8.3738,9.8626
7.1968,7.1737
5.5028,5.0386
8.2247,9.9645
6.0451,8.1202
5.6187,6.9011
8.7184,11.43
5.6979,6.116
5.7519,5.2341
10.403,10.372
6.3166,6.3361
5.9545,8.8159
8.5855,8.306
6.0386,6.132
9.1772,10.756
5.5797,5.8404
8.0861,10.087
8.7889,9.385
9.6349,9.7627
6.2014,8.2047
6.3722,6.9809
5.9628,6.9455
5.9778,7.9625
6.1019,5.2523
6.5296,10.829
10.058,9.332
9.4972,9.9346
5.241,6.2341
5.6883,5.4431
8.5532,10.44
8.9001,10.406
7.6497,9.2821
8.9246,9.4173
6.0057,8.4511
6.0244,4.5941
7.6544,10.302
5.6017,9.0565
8.6736,9.7409
5.8592,8.2247
8.8548,8.4105
6.2204,8.4784
7.7417,10.434
8.3848,10.973
6.1613,8.1096
6.6082,10.054
8.4777,10.773
7.7381,9.2385
5.6584,7.1489
5.5657,7.03
10.542,10.089
7.6629,9.634
6.1977,6.7638
5.5361,8.8549
5.8948,6.9388
9.6007,9.7766
6.4603,8.0986
6.4255,8.1905
5.5258,8.3282
5.7536,5.1752
8.6103,10.285
9.4934,10.172
5.8285,7.1937
10.139,9.6183
9.8233,10.616
5.552,4.9593
8.2533,9.9147
5.7927,5.5093
6.7419,9.0135
9.5764,10.025
5.9069,6.2496
6.2259,9.2746
10.01,10.196
8.4174,10.443
9.7223,9.8751
6.0652,6.9303
10.722,10.586
9.989,10.912
8.2015,8.9003
6.4474,7.4413
6.1391,8.8534
9.5478,9.3582
6.0211,9.8216
8.4973,10.076
5.9587,8.8395
7.8117,10.561
5.5879,6.7014
9.1592,10.246
11.167,10.713
6.3069,7.8031
10.276,10.663
6.0177,7.4306
5.3658,7.1085
6.7102,9.6425
4.9933,6.8486
5.6333,6.0811
5.9396,8.6638
5.8194,5.7805
6.1489,8.0308
8.064,10.406
9.3383,9.9531
5.4018,7.7631
5.7548,5.4047
6.7291,8.556
7.5406,9.8421
8.793,9.2292
7.8562,9.6458
10.691,10.298
5.6393,7.1875
5.6554,8.3351
5.6869,6.6386
10.522,10.239
6.2822,7.3741
6.2828,7.1905
5.9061,7.3764
8.7267,9.2755
9.2571,9.4649
11.735,9.9368
7.165,10.034
6.9756,10.25
6.1672,5.8218
5.9969,7.788
5.9302,7.7108
5.7684,4.4869
9.5149,10.959
5.7335,3.5777
8.9561,9.0093
8.7718,10.899
7.8997,10.897
9.6287,9.609
9.3675,9.4118
8.2313,9.6796
6.3644,9.3113
10.111,9.1556
8.3593,9.6869
6.0144,3.8281
6.2667,7.5982
6.6502,8.527
5.8373,6.4862
5.3973,5.6182
6.1371,7.9068
8.2279,9.8376
5.9272,5.5439
6.4342,6.9301
5.6569,4.4735
6.4933,7.8544
6.8816,8.0815
6.0796,7.5396
8.2127,10.152
6.4112,7.4517
8.6422,9.7795
6.2815,7.19
6.0746,5.335
5.7257,5.1501
5.1112,4.4326
10.265,10.043
5.8791,6.2115
6.1301,7.8337
7.7641,9.4729
5.7822,7.8091
6.2129,7.4706
6.6604,9.759
7.1978,10.141
9.6693,9.2558
6.3396,8.4345
9.2601,8.8888
8.9611,11.153
8.2925,10.242
6.4981,6.8306
5.6922,8.082
6.2048,7.6544
6.578,8.1155
8.6873,11.179
5.9343,5.07
9.7716,9.6315
8.4361,9.4241
5.9411,5.9022
9.0106,9.6367
5.7698,6.0279
8.7538,10.374
8.051,10.84
6.7121,6.7024
8.729,9.2079
6.0517,7.0417
9.1505,9.4692
8.7815,9.8997
10.607,9.5022
9.313,10.26
5.3956,6.6804
6.4391,7.005
6.5691,9.2704
5.0372,6.6935
8.929,8.9984
8.8822,9.6967
6.9395,9.8266
6.5442,8.5476
6.4958,7.6877
5.7631,6.2036
10.158,9.327
9.1501,8.6572
6.2813,5.5073
9.2549,10.428
6.3643,3.9225
5.9332,5.1463
9.7433,8.7813
6.3793,8.9253
6.8322,10.79
8.405,8.9915
7.7336,8.6282
6.0337,7.5787
8.0286,10.273
6.1694,5.8478
9.061,9.633
5.6588,7.8198
7.5004,9.8943
5.5544,6.7332
5.8552,5.475
6.4294,8.9497
9.4526,10.158
6.052,6.1429
7.6102,8.8116
4.9569,6.2236
5.5154,5.5795
6.5637,10.366
5.6541,7.5984
5.3984,9.1481
7.8302,8.4522
8.4155,9.3119
5.8098,4.9335
7.4999,10.464
10.575,10.003
10.247,11.327
6.159,6.5231
8.4968,8.5057
9.2564,11.161
6.0116,7.9006
9.6486,10.128
10.109,9.967
10.733,9.702
5.4723,4.2855
6.2043,4.4473
5.9534,3.8663
9.9912,9.4037
10.5,10.298
6.7546,7.7469
5.9926,5.7841
8.8095,9.1442
10.279,10.871
9.9835,9.0688
9.9093,10.057
8.7289,10.429
9.2302,10.09
10.149,10.368
8.3471,10.37
9.1373,9.6406
6.5948,6.6835
6.8675,9.3873
10.204,9.9822
5.5133,5.1567
9.3165,9.8598
6.0983,4.609
9.3419,10.075
8.3802,9.8145
10.039,10.423
8.532,9.9269
5.5697,8.8454
8.901,11.399
9.9843,10.029
10.574,11.132
6.1398,8.0726
5.7675,6.539
6.3728,8.263
8.7036,10.324
5.8936,7.4573
5.4067,5.1828
9.4082,11.891
6.0394,4.0748
10.532,9.6813
5.739,6.9926
8.4822,10.846
7.0916,9.7514
6.2277,8.5494
10.243,9.7909
5.4589,2.9692
5.8349,6.0365
9.7804,10.509
7.0007,8.7663
6.2981,8.2572
8.9534,9.2087
5.2032,6.8404
9.4466,8.0628
6.5763,7.3983
6.6189,7.6903
6.6648,5.697
9.0497,10.483
8.6914,9.1455
6.3613,11.262
6.7448,8.6318
7.9754,10.702
9.0895,10.041
8.6411,10.24
8.5436,9.8564
10.919,11.539
4.8221,4.6094
8.2974,10.109
9.6777,9.7106
10.631,10.616
6.0838,5.8183
7.4256,9.1098
5.1402,7.1974
6.3725,7.9607
6.145,7.2749
6.4342,7.9346
10.454,9.0502
9.0628,11.272
9.4661,10.651
5.8023,7.4159
10.813,10.968
9.1775,9.7917
9.5044,9.7434
6.7442,7.1021
9.2899,10.411
6.1917,10.729
6.6317,7.8647
6.5867,7.7368
8.8994,8.8958
8.8727,9.0292
5.8166,6.6824
5.8828,4.3969
9.6568,8.4374
8.5526,11.021
5.9297,8.379
5.7553,7.1555
5.5767,5.6659
8.6304,9.1102
8.0982,9.3517
5.9492,4.7167
6.1935,9.7168
8.5973,10.931
9.2068,10.47
9.5778,10.629
8.5,9.685
10.143,9.7066
7.8699,10.962
8.4308,10.543
6.8688,11.677
9.247,10.412
6.3022,7.295
5.6693,6.8224
9.8861,11.909
8.3686,9.6836
9.2519,9.4692
8.9125,10.436
8.5227,7.2979
9.8016,9.2872
9.7984,10.102
8.0364,10.472
9.2586,10.807
6.1809,7.7839
11.274,11.009
5.8449,6.7272
11.48,10.708
9.0986,9.2282
8.0499,10.446
8.562,11.011
9.4304,10.972
8.3144,10.785
10.527,9.7234
8.5629,9.9493
7.2536,10.004
8.0884,9.6541
5.8833,6.4002
8.166,9.6248
8.5808,9.8357
5.7888,6.8284
6.2065,9.3231
7.8509,9.8992
6.0184,5.9499
6.6909,5.889
9.8746,11.653
7.3283,10.788
8.2751,10.312
9.7289,9.181
7.9204,9.7525
7.6761,9.3351
10.681,9.9446
11.305,9.3755
6.0401,5.6605
9.2524,9.4382
5.949,6.7143
6.1558,6.2895
8.5398,10.963
8.8729,10.525
13.57,8.4176
9.6418,10.115
8.9198,9.5025
5.9035,4.216
9.9515,11.058
8.7498,8.7744
9.0792,9.5446
10.649,9.7163
8.6527,10.256
9.0486,10.616
5.4844,4.9225
10.259,8.8066
6.5945,8.35
9.9135,9.8089
7.9571,10.118
5.9391,6.2122
10.39,9.892
8.3273,10.294
6.2725,8.6614
8.4391,9.8087
6.7373,8.5613
9.8323,10.662
6.2276,6.509
5.9663,4.8767
5.7877,7.0969
6.3226,7.7369
5.9413,8.0156
5.0431,5.3371
8.5829,9.493
6.0892,7.6929
6.2177,7.304
7.4772,8.7421
8.787,9.6605
6.2336,6.4299
6.3062,9.343
5.8102,9.152
7.6406,10.542
5.7466,3.4803
10.1,9.5564
5.7714,7.5696
8.7228,9.8369
9.1765,10.54
6.6751,7.4465
5.3245,5.0563
6.6236,9.8015
10.347,9.7243
9.0724,9.9229
4.8486,6.3427
6.6532,9.4617
10.27,9.9912
6.9764,8.1029
5.4757,4.2599
6.6956,8.37
10.346,11.5
9.0811,10.012
5.9077,8.594
9.7832,9.9021
9.1852,10.589
5.4149,5.6464
7.6577,9.2771
6.605,7.1244
10.442,9.3024
5.5926,4.988
9.4048,9.6133
6.6794,9.7169
10.177,10.375
8.0694,9.6389
5.9495,5.8139
6.2643,8.4264
10.157,9.5032
6.2771,6.77
9.29,11.078
5.788,5.9691
6.011,7.6361
5.2535,5.2844
8.893,11.014
7.5024,11.13
8.8851,11.08
7.1486,9.196
6.0933,7.2057
6.6435,6.9664
5.1936,5.121
6.7441,7.6719
5.9233,6.9961
8.9669,9.2606
5.7602,8.622
5.9001,9.426
6.7114,8.4682
8.2087,9.834
6.1464,8.0505
6.0388,9.9774
9.8034,9.0328
5.9562,7.8807
11.263,11.01
9.0335,10.864
6.0205,4.6204
9.6366,9.6834
5.3331,7.3312
6.5798,7.0892
5.7653,6.4731
7.3917,11.193
9.8949,10.179
9.2612,9.9706
9.2252,9.657
8.8508,9.9412
5.8173,5.8436
5.7014,7.1414
6.4648,9.1466
5.4622,5.5154
8.0978,10.319
10.284,10.61
5.8594,7.3166
6.2189,10.363
8.7618,10.552
8.9276,10.604
7.4716,10.307
10.357,10.713
5.7533,6.3929
9.2042,9.8896
8.8515,10.146
6.3899,10.257
9.9615,10.705
6.0087,5.6885
7.7678,9.9754
11.758,11.604
10.735,9.6857
8.77,10.048
8.0301,10.294
5.76,5.5268
6.3371,7.6335
7.1603,8.9727
10.752,9.1665
5.5758,6.8299
9.9709,9.8774
8.9515,9.9321
9.1891,10.673
6.1809,7.9028
5.6701,7.3429
10.255,10.813
6.3945,5.6086
5.914,5.8174
8.3227,9.7279
5.7678,6.1014
10.605,9.3468
5.7421,3.2767
8.1041,10.14
11.224,9.9877
7.0507,10.882
8.6758,10.772
8.1147,10.623
9.7933,9.9498
10.169,9.6967
6.6013,7.895
5.808,6.4785
5.2881,5.6448
5.963,8.6378
9.2362,11.743
6.7159,7.0569
10.127,9.2643
